id,text,retweet_count,favorite_count,lang,username,location,description,followers_count,friends_count,label
1225248590777536517,Are antibiotics effective in preventing and treating the new coronavirus Coronavirus,4,2,en,Netcare911_sa,,Netcare911 is the wholly-owned Pre-Hospital risk Management and Emergency Assistance subsidiary of Netcare LTD.,74585,5,0
1253482405433769984,CTVNews What is COVID19 racism What race is the virus Maybe Chinese because that s where it originated,0,3,en,dadkc66,Western Canada ,"1984 is no longer a work of fiction, it is the political platform of the Liberal Party of Canada.",896,1047,0
1237804934759882754,Anyone telling you that COVID19 is just like the flu 1 Does not know what they are talking about 2 Is not up,49,183,en,DrCSWilliam,"Florida, USA",Family Medicine & Lifestyle Medicine Physician in #westpalmbeach Founder of @LaVieMDOfficial Health & Wellness Advocate #CannabisISMedicine,15738,5637,1
1275494335509860360,dhmontgomery Your thoughts have we successfully achieved the original goal of flattening the curve What is our a,0,1,en,RoyBuchholz,,,37,318,0
1275976696269647873,64Hyacinth DHughesy Viruses run their course when the population achieves Herd Immunity Which happens by living,0,3,en,BobShtoive,,Australia. Investing.,12,63,0
1242420577702420488,MISCONCEPTIONS ABOUT CORONA VIRUS ACCORDING TO WHO Are hand dryers effective in killing the new coronavirus No,0,0,en,emperorzola,Earth,"Don't smoke, don't drink, that's why I don't be by the bar. Chelsea. I want to influence you. Broke = Introvert. DM for promo. IoT. Cyber Security enthusiast.",5362,5814,0
1235054863299547136,Are hand dryers effective in killing the new coronavirus See below the answer Learn more how to protect yoursel,9,5,en,WHOThailand,"Nonthaburi, Thailand","A UN specialized agency collaborating with the Royal Thai Government, UN Country Team and other partners towards health protection and development in Thailand.",74512,611,0
1250114165626281985,Were excited to be welcoming Orsola de Castro for a disruption themed episode what is Covid19 teaching the fashi,8,29,en,Raeburn_Design,"London, England",Changing the world through responsible design.,9582,1127,0
1256358837835030529,As per WHO Adding pepper to your soup or other meals DOES NOT prevent or cure COVID19 Hot peppers in your food,1,0,en,ExpediteLlp,Kannur  Kerala,"Expedite Automation LLP is an elevator company which manufactures, installs and maintains elevators!",45,12,0
667073349974102017,Anne Frank Was a Refugee Denied Entrance to the United States SyrianRefugees,216,114,en,classwardaily,USA,"""We’re going to fight racism not with racism, but with solidarity. We’re not going to fight capitalism with black capitalism, but with socialism."" -Fred Hampton",17048,723,0
336913656921083904,Fort Hood shooter reportedly has drawn 278G in salary since massacre,147,22,en,FoxNews,U.S.A.,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",21421288,262,0
1255929297686147074,CtrlAltDelts elenochle Why do we need it Why do we need 60k satellites on orbit to trap the planet in radiation,0,2,en,JulianSunny79,,"Galatians 3:28 - There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.",464,221,0
1250440763751579648,bindureddy WHO does not agree with this COVID19 virus can be transmitted in areas with hot and humid climates,0,0,en,enginutkan,"Jacksonville Beach, FL","Low-code developer, admin and architect of #Salesforce #Flow. Investor in people, creator of things: https://t.co/qNbVEiRiE9 & #Udemy Flow #Course - link 👇",4975,3351,0
1223086478827245568,Novel Coronavirus 2019nCoV advice for the public Myth busters from the WHO Can pets at home spread the new co,21,47,en,oommen,New Delhi,"senior fellow, health initiative, @orfonline. 
student of health policy. patient. optimist. marathon, not sprint.
#HealthForAll #SDGs #UHC.",11839,2191,0
1240416087289802753,Lets dispel the notion that novel COVID19 is just like the flu Sharing this striking comparison of Flu,18,23,en,JCastro_Marrero,"Barcelona, Spain",Senior Researcher in the Rheumatology Division (ME/CFS Research Unit @VHIR_ at the Vall d'Hebron University Hospital Campus @vallhebron,760,853,1
1222921090575544322,DrTedros WHOWPRO WHOSEARO WHOEurope pahowho WHOEMRO WHOAFRO Q What are the International Health Regulation,50,112,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131425,1752,0
1242922087309881351,bbcchinese How many of us have checked ourselves what is a virus what is a coronavirus and how it get spread If,0,4,en,Qian39660965,,,4,59,0
1236215368328318977,WHO Q A on Coronavirus What is a coronavirus Where do coronaviruses come from How can I protect myself,0,0,en,danmumbere,,I am starting with the man in the mirror.,6356,1438,0
1261922364876521472,EricNjiiru You had to drag Arsenal in here Man what do you mean individual brilliance Goals plus assists,0,1,en,KatelynBTanner,Mn,"||Microbiologist||Writer||Scholar|| Honest.

Writing plug 🔌🎓 no BOTs!

#Hustle #KeepWorking #AlwaysBelieve

For writing, text on +17633433944

Humanity 💙💜💙",1375,1171,0
1243753378343051265,Austinnnn21 manessian If we can survive off nonpure oxygen why do we need it pure bro I can feel the quarantine getting to me,0,1,en,Cali_Blaze10,"California, USA",23. Mamba Forever. The show goes on.,668,595,0
645711628046995462,Latest starving refugees from Syria These guys look like friggin soldiers to me,79,34,en,gb_ball,Third Coast,"DID YOU KNOW that the truth doesn't change just because it hurts your feelings? In fact, the truth typically offends those it applies to. Neat. Huh?",4750,2593,1
1275572279393599490,Taking into consideration the vast amount of mail in ballots this cycle for NY and KY when do you think we can hon,0,1,en,NYdbagRedux,"New Jersey, USA","Still #NotMeUs, #M4A, #GND, #TenDemands. I don't vote for racists or rapists. Fuck the duopoly. CashApp: $FlowIsLow",2987,2729,0
1242578357495218176,what is a coronavirus party,87,864,en,deray,Wakanda,I will never betray my heart. Activist. Organizer. Educator || @PodSaveThePpl || Author || IG: iamderay || deray@campaignzero.org || 📲(410) 204-2013 (text me),1018073,1390,0
554343513887105024,A traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in Mozambique,225,57,en,AP,Global,"News from The Associated Press, and a taste of the great journalism produced by AP members and customers.",15782530,6823,1
1252907918963417088,What are the symptoms of COVID19 Is COVID19 airborne Here are the answers to your biggest questions about the c,116,209,en,TIME,,News and current events from around the globe. Subscribe: https://t.co/yT0dueLEm0,18970329,519,0
507918114567499776,AlShabaab leader Ahmed Abdi Godane killed in Mondays US airstrike in Somalia Pentagon says,304,277,en,cnnbrk,Everywhere,"Breaking news from CNN Digital. Now 62M strong. Check @cnn for all things CNN, breaking and more. Download the app for custom alerts: https://t.co/8bf79vV51N",62969197,121,0
514148279601606656,Starbucks is experimenting with a beerflavored latte that reportedly tastes like Guinness,151,66,en,mashable,,Mashable is for superfans. We're not for the casually curious. Obsess with us.,9429500,2740,0
534392174876839936,We are running out of chocolate warns worlds largest chocolate manufacturer,142,53,en,Independent,"London, England","News, comment and features from The Independent. Get the app: https://t.co/3cP3AmmEDy  Telegram: https://t.co/WPhZllw7gj",3694642,404,1
1276213490286551042,So people assume how many remain susceptible can be estimated by subtracting those with positive antibodies serolo,1,8,en,Rfonsi1,,Chief Innovation Officer - Mayo Clinic in Arizona. Myeloma doctor. Visiting Healthcare Fellow @GoldwaterInst. Tweets-own/RT not an endorsement,11248,2238,0
1241720660226764801,Debunking Myths about CoVid19 The new coronavirus CANNOT be transmitted through mosquito bites It is a respi,0,0,en,ChamakforIndia,Kolkata,"Chamak Is An Organization That Is Meant To Spread Love and Happiness Among The Weaker, Underprivileged and Needy Sections Of The Society.",29,15,0
1252568242939260928,2 Drinking alcohol does not protect you against COVID19 and can be dangerous Frequent or excessive alcohol consu,3,12,en,AcrylicStroke,Republic of the Philippines,"◆ Illustrator | Freelance Student Artist
◆ ✉→ yanrehart05@gmail.com
◆ pixiv→ https://t.co/nAxPRpxdJF…",4932,622,0
626901072209121282,Everyone mad at Bruce for his sex change but no one gave ashit about that nerd minkus changing into Chanel west coast,213,348,en,WhitevsBIackTwt,,,48560,0,1
1276092676102897664,JagexAsh Two weeks ago the W45 community was asked to see what people thought about certain topics We polled thos,0,0,en,dmm_w45,,,2,2,0
1237313868826886144,What are the symptoms of COVID19 The most common symptoms of COVID19 are fever tiredness and dry cough Some p,0,0,en,molabus01,"Ilorin, Nigeria",son|| muslim|| microbiologist|| entrepreneur|| financial freedom and peace advocate|| die hard gunner 💪,72,187,0
1243105525446905857,Are antibiotics effective in preventing and treating the new coronavirus No antibiotics do not work against virus,3,3,en,OpenParlyZw,Zimbabwe,"We believe in more engagement between decision-makers & citizens

Also follow @opencouncilhre @OpenCouncilMSV @OpenCouncilMRA


Email: openparlyzw@gmail.com",202965,3790,0
1270626451088379904,FACT The prolonged use of medical masks when properly worn DOES NOT cause CO2 intoxication nor oxygen deficienc,8,13,en,WHOSEARO,"New Delhi, India",World Health Organization Regional Office for South-East Asia (SEARO) Country accounts: @WHOIndonesia @WHOMaldives @WHONepal @WHOSriLanka @WHOThailand @WHOTLS,135108,744,0
1245706640172576770,What is a novel coronavirus A novel coronavirus CoV is a new strain of coronavirus The disease caused by th,0,0,en,dvemure,"loml, iyan jelka celop.","‹𝟹 🧸★   ⊹   𝟮𝟬𝟬𝟰 ˳ she's currently flowing with charming and classy vibes, but a total cutie inside ⨾ ꒰ 𝑳𝒊𝒛 ՙ 김지원  ♡̶𓈒 ꒱",3995,3885,0
1236759728669278211,RaffaelloLupi occammamt burioni Can CoVID19 be caught from a person who has no symptoms,0,0,en,GGDMM,Retweet is retweet. Like is also just a bookmark.,"Milano.
Personal opinions only, and I don't agree with everything I write either.",503,601,0
524152657783820288,Graffiti Artist Banksy Arrested In London Identity Revealed National Report National Report via wpusta,98,34,en,FrancisBoulle,Ancapistan,Mining Entrepreneur • REEs & Battery Metals • Price Action Trader • First mined Bitcoin in 2010 • NFA/DYOR,435461,2861,1
614610102927147008,bro theres either a black president in a rainbow whitehouse or im having the best trip ever,305,779,en,trevso_electric,New York,founder and CEO of Tyler Perry. creator of @dance_blessed. Contact: trevsoelectric@gmail,44021,623,0
1277912369973407745,KarstenKinstler KaraCorvus I have a public health degree and a doctorate so maybe I can hope to be your equal,0,2,en,DoctorJohn_MD,USA,"ER doctor | ❤️@sarah_fong_tho | gamer | photographer l streamer (ish) | Opinions=mine, not employer | BS, MHS, MD | pp @kagugle, header @julesdrawz",8488,351,0
1270551260421394432,What is herd immunity and could it work with COVID19,1,1,en,ksatnews,"San Antonio, TX","Official account of #KSATnews  @ABC affiliate in San Antonio, Texas 💻Get the latest news updates on https://t.co/ve1mACKNIp Also follow 🌦@ksatweather 🚦@ksat_traffic",266523,885,0
528237933661544448,Fanged deer pops up in Afghanistan 60 years after its last appearance,461,324,en,washingtonpost,"Washington, DC",Democracy Dies in Darkness,19142211,1715,0
525005886272843776,Kevin Vickers hailed as hero who took down attacker at Parliament Hill cbcOTT OTTnews,458,414,en,CBCOttawa,Ottawa,"Follow for breaking news, special reports and RTs of our journalists' latest work. Find us on https://t.co/WPwqpjR2L1 or on https://t.co/sx4E81D70W",258166,519,0
551575491430211584,19yearold girl wakes up during brain surgery asks doctors How s it going via foxnewshealth,392,282,en,FoxNews,U.S.A.,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",21421295,262,0
1249313532341932034,RumorBuster The new coronavirus CANNOT be transmitted through mosquito bites COVID19 spreads primarily through,28,50,en,XHNews,"Headquartered in Beijing, PRC","We are public media for the public good. We don't pursue corporate interests, nor will we yield to the pressure of ideological stigmatization and political bias",12296541,74,0
1239024489398222848,But sporting events concerts Disney are all closed for a reason COVID19 is just like the flu Realistically we,0,0,en,KCopher_3,"The Colony, TX",#WeSleepInMay,369,866,1
1274841553719230464,BRJJharvey MLHealthUnit Sorry I didnt see your tweet earlier This is what MIT has to say Click link an go down,0,1,en,RockinonLDN,"London, Ont., Canada",A retired newspaper photographer busy rediscovering the news business. Rockinon got on the Internet highway at the GE Genie interchange and he's still truckin'.,160,116,0
1255615977506721798,streetway161 EmiConsultant anthonyrpryor deAdder TheHillTimes COVID19 virus can be transmitted in areas with,0,0,en,sheilaghmcgrory,St. John's & Ontario,"if you're an ass... I'll point it out...  ! My opinions are my own. No DM's ! 
Special Fx Artist.. Mother of Cats ♒️",593,1070,0
649881917534433280,Pope Francis Meeting Wasn t an Endorsement of Kim Davis Vatican Says,160,134,en,nytimes,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,52765274,878,0
1264875763855003650,Spraying and introducing bleach or another disinfectant into your body WILL NOT protect you against COVID19 and c,0,0,en,jade3rin,"Brisbane, Australia",Pro Dachshund Wrangler and Homer Simpson fan.,305,90,0
647168914955243520,New CNNWMUR NH Democratic poll Bernie Sanders 46 Hillary Clinton 30 Joe Biden 14 Martin OMalley 2 Sept 1723 314 D voters 55,146,114,en,ericbradner,Chicago or on the trail,National political reporter for @CNN. Based in Chicago. eric.bradner@cnn.com.,24623,5371,1
1243394197433880579,2RudyTudy but rudy why do we need it Why,0,0,en,cynn_ph,Haiti,God is love 💛,640,461,0
1243453369521328128,asitbaran if i am not wrong EIS includes MACD in itself why do we need it again,0,1,en,TraderLogical,,Engineer-IIT Bombay-Googler-Algo Trader-Trend Follower-buying breakouts-selling breakdowns,27067,69,0
1235626319968382977,What is a coronavirus this is a good explainer,0,1,en,JorgeCastillaE,Views expressed are my own,"Improving health in emergencies ""I carry the dust of a journey that cannot be shaken away""",482,207,0
538724882461097986,Hey ABC why wont you tweet a statement saying that you did not pay or compensate Darren Wilson for the interview Why silent Ferguson,520,361,en,deray,Wakanda,I will never betray my heart. Activist. Organizer. Educator || @PodSaveThePpl || Author || IG: iamderay || deray@campaignzero.org || 📲(410) 204-2013 (text me),1018073,1390,1
334722003057647616,This is just about the weirdest fetish Ive ever heard of What was he THINKING of via elvis717,427,77,en,stephenfry,"Los Angeles, CA/ London UK","Hello there .… this is Stephen – https://t.co/lqTuTGdEf9
(I don’t read Direct Messages I’m afraid)",12472745,48211,1
489974591985840128,Ukraine officials say Malaysian jet was shot down by a Buk missile system MH17,741,158,en,WSJ,"New York, NY","Sign up for our newsletters and email alerts: https://t.co/QevH0DLisA    

For WSJ customer support: https://t.co/DZgH9n4vAI",19784323,1065,1
1245140798456422401,MattyIce981 IslesJetsMets utcobb SandyGoMan BillyTwoBagger BarrettSallee It s used in emergency situations a,0,0,en,MitchWhitty,"Orlando, FL","Adventure cohort of @mickstapevol1 / Owner of sports opinions, PoliSci degree, & Mfg company making lasers for undersea roller coasters -Retweets are judgments.",164,1577,1
1225687466591436804,Can pets at home spread the new coronavirus 2019nCoV,1,2,en,WHOUganda,"Kampala, Uganda",Official account of the World Health Organization in Uganda 🇺🇬,105189,133,0
519311120914722816,Corporations have sold or spun off 16 trillion worth of subsidiaries biz lines this year,205,125,en,gerardtbaker,"New York, New York",Editor at Large and Free Expression Columnist @WSJ. Host of WSJ at Large @FoxBusiness. Telling people what they don’t want to hear.,31160,465,0
1251951398880673792,Can I catch COVID19 from feces animals pets surfaces or packages Can I catch COVID19 from the feces of,0,1,en,COfficialAremo,ɴɪɢᴇʀɪᴀ,"| 𝐀𝐠𝐫𝐢𝐛𝐢𝐳 𝐂𝐨𝐧𝐬𝐮𝐥𝐭𝐚𝐧𝐭
| 𝐃𝐞𝐬𝐢𝐠𝐧𝐞𝐫 
| 𝐏𝐫𝐨𝐠𝐫𝐞𝐬𝐬𝐢𝐯𝐞 𝐂𝐡𝐚𝐩 
| 𝐑𝐞𝐜𝐞𝐩𝐭𝐢𝐯𝐞 𝐏𝐨𝐥𝐢𝐭𝐢𝐜𝐢𝐚𝐧
| 𝐒𝐚𝐠𝐞
| 𝐓𝐞𝐜𝐡𝐢𝐞",1826,734,0
1278410646116163584,Ill add that I keep hearing this herd immunity deal It isnt a thing yet folks But what IS a thing is longte,3,16,en,LegallyLove,"Chandler, AZ",She/Her. Tribal Esq. Board Chair of @ppazaction. Pro-Abortion. UNC & ASU alum. Horror and trash candy aficionado. Anybody but #aaron4az!,3426,957,0
1221843359305818115,WHOPhilippines WHOMongolia takeshikasai DOHgov KKMPutrajaya KoreaCDC WHOKobe AMRCRCJAPAN MHLWitter,253,432,en,WHOWPRO,"Manila, Philippines","World Health Organization @WHO in the Western #Pacific Region, 🏠 to 1.9B in #Asia & #Oceania. See new tweets for updated #COVID19 advice. ➡️ RD @takeshi_kasai",237292,1246,0
1240280647219830785,Are hand dryers effective in killing the new coronavirus Ans No Hand dryers are not effective in killing,5,0,en,Sidhika_Trisha,Dramaland of Docs,"#CLOY #JodhaAkbar #F4Thailand
Am a K-Drama addict😯so I found K for KARANVGROVER in #kahaanhumkahaantum #KVGian",195,232,0
1238006322433384448,Taking a hot bath does not prevent the new coronavirus disease WHO,9,5,en,RimauXI,,No face. No name. Only the few know him.,24328,239,0
536558567206420480,Lego letter from the 1970s still offers a powerful message to parents 40 years later,372,317,en,Independent,"London, England","News, comment and features from The Independent. Get the app: https://t.co/3cP3AmmEDy  Telegram: https://t.co/WPhZllw7gj",3694642,404,0
504453071041482753,Report NHL expansion to Las Vegas a done deal,414,158,en,Sportsnet,Canada,Canada's No. 1 Sports Network #UnitedBySport,922228,281,1
528676615207653376,Fanged deer spotted in Afghanistan for the first time in 65 years,146,126,en,Independent,"London, England","News, comment and features from The Independent. Get the app: https://t.co/3cP3AmmEDy  Telegram: https://t.co/WPhZllw7gj",3694642,404,0
509466295344304129,Microsoft is reportedly buying Minecraft developer Mojang for 2 billion,85,23,en,engadget,Global,Engadget is the original home for technology news and reviews. https://t.co/6NnXn9BWso,2411134,266,0
553589051044151296,Several hostages freed at Jewish supermarket in Paris Photo Thomas Samson AFP,140,21,en,AFPphoto,worldwide,AFP Photo's official Twitter account. Tweeting news and features from Agence France-Presse's global photo network,191220,340,0
1219981282928668672,DrTedros WHOWPRO WHOSEARO pahowho WHOEMRO WHOEurope WHOAFRO Q How are the members of an International Heal,21,49,en,WHO,"Geneva, Switzerland","We are the #UnitedNations’ health agency - #HealthForAll.
▶️ Always check our latest tweets on #COVID19 for updated advice/information.",11131429,1752,0
1248769392072155141,Taking a hot bath does not prevent the new coronavirus disease FakeNews FactCheck Fake FakeBuster Hoax,0,0,en,Wissenzoro,"Maharashtra, India",To be yourself in a world that is constantly trying to make you something else is the greatest accomplishment.,1381,2,0
1244705184300883969,January 27 Q Are antibiotics effective in preventing and treating the new coronavirus 2019nCoV A No ant,1,1,en,F3_Haskell,@doodIamnoone on gettr,"Catholic = Christian, Husband, Father, Gulf War Vet, OIF2 Vet, @F3Nation @breaksville, never really liked the popular kids. 19D I identify as vaccinated 📵 DM’s",1337,3528,0
1275455471433011200,Do you perhaps know when can we expect our results mosanetshepang,0,0,en,LIZA3R,"Hout Bay, Western Cape (SA)",False Bay TVET College•N'Diploma in Management Assistant ♡♡UNISA Student•BEd•• Maths Teacher||OranjeKloof Moravian Primary ♡♡||♡♡  Cape Town ♥♥🎶Life Skills🎶♥♥,995,1085,0
295152287901417472,prayforchristopher 5k run Well we are walking lol savannahn2012 lemongella,91,62,en,godsgirl8494,ATL,"Jesus knew about rejection His entire time on earth, but it did not change how He loved. bookingscaitlin@gmail.com insta- Caitlinbeadles",716652,1172,0
521821037726797824,BREAKING Patient being tested for Ebola in Kansas,98,18,en,MSNBC,,"The place for in-depth analysis, political commentary and diverse perspectives. Home of @MSNBCDaily.",4680142,790,1
1240178113281028096,Cold weather and snow CANNOT kill the new coronavirus Source WHO,0,0,en,YoungIndiaFDN,India,Keep movements alive. Take part in Indian politics to bring about progressive change! We will help you.,714,135,0
1234981725349928961,Shall I close my front door because Coronavirus might float into my homeIs COVID19 airborne Can it it travel in,1,1,en,MLovesmore,soothingwords77@gmail.com,"Poet songwriter, journalist, short story writer.  I need your support and reviews. EMAIL: info@https://t.co/FeMVOGQ5eh WEBSITE: https://t.co/FeMVOGQ5eh  Thanks!",1749,5921,0
1238828407930134533,WHO FACT the new coronavirus cannot be transmitted through mosquito bites 4,264,630,en,SenatorBiaggi,Bronx & Westchester,State Senator representing New York’s 34th District | Chair of Ethics & Internal Governance Committee | She/Her | personal tweets: @biaggi4ny,15346,1323,0
1276993910385098752,nytimes What is the point That it s not as serious as we thought That we are closer to herd immunity That we,0,1,en,Poputarian,Florida USA,"Populist Libertarian.Likes NE Pats, humor, & representative republic. A strong & broad Middle Class makes America great. Be responsible on social media. 约翰",732,1499,0
1238952658028900352,sksanglia NadineDorries it varies click on What are the symptoms of COVID19,0,0,en,WhamBangBooom,"London, England","Nothing tastes as good as skinny feels            ... Indie kid ... ""It is better to fail aiming high than to succeed aiming low""...
Carpe diem ...SEIZE THE DAY",232,1444,0
1247101608934215682,Ask the ITeam Can I catch COVID19 from my pet,1,0,en,WGME,"Portland, Maine",CBS 13 News is On Your Side.,79226,7471,0
1242561752237252608,chriswnews Dare I ask what is a coronavirus party,1,2,en,david_lippman,"Tyler, TX",Host of ETX Covered on @kytxcbs19. @TulaneNews alumnus. Send me your story ideas/comments/concerns (dlippman@cbs19.tv).,1870,1116,0
1221423008809725952,Q What can I do to protect myself from coronavirus A,57,65,en,WHOEMRO,"Cairo, Egypt",Official Twitter account of the World Health Organization Eastern Mediterranean Regional Office.,217293,537,0
614624331717545984,Live from the White Housein rainbow colors Hundreds of peopleHundreds,324,581,en,CapehartJ,"Washington, DC","Associate Editor, Washington Post. Host ""Capehart."" Anchor @PostLive ""First Look."" Anchor MSNBC @TheSundayShow. Contributor PBS @NewsHour ""Brooks & Capehart""",478748,1827,0
407197113286545409,Paul Walkers character name on Fast and Furious was Brian Brian from Family Guy died in a car accident Coincidence I think not,415,238,en,ughbaby,,sassy cow,13354,1,0
528341588867416064,Who is we Obama says being a stayathome mom not a choice we want Americans to make,119,36,en,TwitchyTeam,,"Your conservative, human-powered Twitter aggregator reporting breaking news as it happens.",221708,2927,1
1251054697454034944,Do vaccines against pneumonia protect you against the new coronavirus No Vaccines against pneumonia such as p,0,0,en,lutzmache,"Berlin, Germany","Working for @GoogleDE Public Policy. Also: Social democrat, @D64eV all-time hero, Visiting Fellow @dpz_berlin und Mitinitiator @WSDOsten. Tweets in German",4508,2907,0
1264265064254771200,AaronPM03 KelinWonder ToriGlass Why are all these people still talking about needing to vote the results were,0,0,en,amberjans,"buffalo, ny","Hi I'm v tired! • Disabled, impoverished, mad abt the plague, tired, tired, broken toe, but there's good things too, lack ability to summarize, love Jesus & ppl",672,4985,0
1272202611249250306,Hmmmm Andrew what is worse a bunch of Tory crooks making a few grand on a crooked property deal or Cummings and,11,22,en,eyejosh,Oxford,Physicist and Vision Scientist. Invented and clinically tried the self-refraction approach to correct refractive error. Now developing an optical virus detector,19694,19914,0
1274405688442265601,AdamCrigler What about the city of Washington DC You and Tim can check Ford Fischer and News2share about what is,0,0,en,JBoushka,northern va,"Wrote book series Do Ask Do Tell (No. 3 in 2014); chk Amazon, BN; like classical music, chess; fought DADT, work on novel, screenplays, piano sonata now; ""Bill""",1040,2230,0
1241291822841937920,How does COVID19 spread coronavirus,62,86,en,ifrc,"Geneva, Switzerland",International Federation of Red Cross and Red Crescent Societies. Donate to Ukraine and impacted countries: https://t.co/qaJdWgXpbP,217801,1708,0
1248684180138938368,Myth buster Per the World Health Organization 5G mobile networks DO NOT spread COVID19,8,22,en,ochealth,"Orange County, CA",Official page of County of Orange Health Care Agency. List of followers subject to CA’s Public Records Act. Call 911 in an emergency. https://t.co/MFCJKEs7pE,30446,756,0
1259853748714770433,The govts response to racial discrimination against Nigerians in China may be yielding some result But what do the,0,0,en,psalmson112,Senegal,"Researcher & Evaluation Consultant.
Interests - Youth Transitions & Post Conflict Urban Security.
Likes & RTs ≠ endorsements.
Tweeting in my personal capacity",501,364,0
1255210594287980546,huskerrule JuliaWa88606890 Mominsweats jaketapper I speak English If you do not I get it otherwise my poin,0,0,en,markacasper,"Florida, USA","Realtor By Day - Political Junkie By Night.  Coolidge/Reagan Republican. 
Late in boarding the Trump Train, but enjoying the ride so far.",109,279,0
656870311057575936,The 5 most accurate predictions from the decadejumping adventures in BackToTheFuture,201,152,en,Forbes,"New York, NY","Official account of Forbes, the world’s leading voice for entrepreneurial success and free enterprise, and home to breaking news, business, money and more.",17808576,5138,1
1253776151262097408,MoxicTasklinity TitaniaMcGrath What is Covid19s deadname,0,1,en,TheChainedMan,United States,"Ex-Christian Agnostic.
Politically centrist.
People are stupid.
If I don't know you personally, I probably don't care about your feelings.",71,220,0
1226929067015987200,6 Can pets at home spread the new coronavirus 2019nCoV At present there is no evidence that companion animal,1,1,en,AVONHMO,"Marina, Lagos",We're more than just a #HealthInsurance company; we care about building relationships that enable us empower you to #LiveYourBestLife.,17135,906,0
1241350499636367360,Who is now spreading this unscientific claim that pets cats and dogs spread coronavirus and inturn abandoning t,8,29,en,Pooja_Tripathii,"Gorakhpur, UP /Panna, MP",#Doctor Alum @JohnsHopkinsSPH @Yale  #NationalCoordinator (Dissemination &Outreach) @Mahilacongress #Author-History of RI in India ✍️ #NYT #orfonline #ET #print,25220,2794,1
489970164469751808,Current passenger breakdown by nationality via theage smh MH17,236,57,en,tommckendrick,"Melbourne, Australia",Head of Audio & Video | @theage @smh | #video #audio #podcasts #australia,8610,6025,1
553107921081749504,Two shot in Paris including traffic cop as manhunt continues for CharlieHebdo suspects,94,31,en,NBCNews,"New York, NY","News updates from around the 🌎, all day, every day. Home of @NBCAsianAmerica, @NBCBLK, @NBCLatino and @NBCOUT.",9078267,1859,0
1226929070325293056,8 Does the new coronavirus affect older people or are younger people also susceptible People of all ages can be,1,1,en,AVONHMO,"Marina, Lagos",We're more than just a #HealthInsurance company; we care about building relationships that enable us empower you to #LiveYourBestLife.,17135,906,0
1251930532772012034,Q Can COVID19 be spread through coins and banknotes A There is currently no evidence to confirm or disprove th,0,1,en,tv_hashi,,Falanqeeye Siyaasada Geeska Afrika,4,11,0
514517213022543872,2000000 views incoming RT UnboxTherapy iPhone 6 Plus Bend Test,224,267,en,MKBHD,NYC,Web Video Producer | ⋈ | Pro Ultimate Frisbee Player | Host of @WVFRM @TheStudio,5836742,429,1
1240511766041223169,The new coronavirus CANNOT be transmitted through mosquito bites Source WHO,0,0,en,YoungIndiaFDN,India,Keep movements alive. Take part in Indian politics to bring about progressive change! We will help you.,714,135,0
1225953472530399232,Swizzlestick8 CoronaVirusUp How long does the virus survive on surfaces for,0,0,en,ecobard,North East Tasmania,"Environmental and political issues. 

Social distancing and self isolating old codger.",1931,4999,0
1247883203827859456,To all those people who said COVID19 is just like the flu,5,13,en,WendyOsefo,Kingdom of Wakanda,Author | Professor | Political Commentator | Entrepreneur | Real Housewives of Potomac🌸#RHOP Pre-Order AVAILABLE NOW for my new book! Click link in bio ⤵️,77974,487,1
562090534945431552,Madden 15 predicted the Patriots would win 2824 Which is exactly what happened,172,90,en,ForbesGames,,,25082,39,0
1277261693937123330,Nobody knows if you can get COVID more than once Nobody knows if herd immunity works or doesn t Nobody knows if t,1,17,en,axelroark,The Matrix,"Veteran. Patriot. Mean reversion trader. Gray Jedi. Not bullish. Not bearish. Discord + premium @cake_trades, founder @fintwitswag & @gritandgristle",15247,906,0
1244354872650215430,With mosquito season right around the corner you might be wondering if its possible for mosquitoes to spread coro,5,3,en,PennsylvaniaDEP,Throughout Pennsylvania,The official Twitter account for the Pennsylvania Department of Environmental Protection.,13831,427,0
523558773345255424,Walmart donates 10000 to support Darren Wilson but wont give Tracy Morgan a penny for the accident their company caused BoycottWalmart,103,33,en,treydaze_,"Los Angeles, CA",Google LASD Gangs.,1103,469,1
506784541696991232,47 days after his plane was shot down over Ukraine MH17 pilot laid to rest,95,46,en,NBCNews,"New York, NY","News updates from around the 🌎, all day, every day. Home of @NBCAsianAmerica, @NBCBLK, @NBCLatino and @NBCOUT.",9078267,1859,1
1251420986819428353,Is Covid19 airborne The virus that causes COVID19 is mainly transmitted through droplets generated when an infe,2,2,en,AkuseY4Impact,"Akuse, Ghana","Empowering you to bring dev't to Akuse. Youth Led, dev't oriented community based org. Make Akuse great again. Promoters: @Samuel_amanor,  @Josh_korn1",106,80,0
